name,artist_name,genre,uri,danceability,energy,valence,tempo
Fuimos,Homero Manzi,tango,spotify:track:2bYDFR6BdqIuV7uGJ2TjMa,0.36,0.33,0.20,91.6
Claveles Mendocinos,Osvaldo Pugliese,tango,spotify:track:2HULnU2jfuWvPlJfd2sOqA,0.38,0.34,0.22,94.4
La Mariposa,Aníbal Troilo,tango,spotify:track:5uKXkjF0vB5dQkPpUnyP7h,0.37,0.35,0.23,93.8
Tu Pálida Voz,Carlos Gardel,tango,spotify:track:6qXk3cQyFdC1xQy7P9y2Az,0.39,0.34,0.21,92.3
Después,Osvaldo Pugliese,tango,spotify:track:1mf3M5VXa2Gv0Zw6H0hrE2,0.38,0.33,0.22,95.1
Esta Noche de Luna,Osvaldo Fresedo,tango,spotify:track:1DNVns5sBgI6yYG1gofxD2,0.40,0.35,0.23,93.9
Ventarrón,Osvaldo Pugliese,tango,spotify:track:2JhvE2vQKnhZjR9YJNYN4Q,0.38,0.36,0.24,95.7
Mariposita,Carlos Gardel,tango,spotify:track:1WSTomjOD9v5Yw4nM0hFjj,0.37,0.34,0.21,92.5
Rencor,Osvaldo Pugliese,tango,spotify:track:4jGnTpwf8X75vWPhT2yYyJ,0.39,0.35,0.22,94.0
El Motivo,Julio De Caro,tango,spotify:track:5VZkp5jCSTpp1Y9v7qfD7H,0.38,0.36,0.23,95.6
Corazón de Oro,Osvaldo Pugliese,tango,spotify:track:1iZkFVFmqUZ0sQZgMzQqVj,0.37,0.34,0.22,93.3
Tango Negro,Juan Carlos Cáceres,tango,spotify:track:5KxrhUZmPS65wDdQ0WlN8f,0.41,0.38,0.26,98.0
El Monito,Osvaldo Pugliese,tango,spotify:track:3L3bdkVkJHkLeH9WvMWdJm,0.39,0.36,0.23,95.4
Pobre Flor,Carlos Gardel,tango,spotify:track:1jh3rI7Cxt1b8YgqM9z3uq,0.38,0.34,0.22,94.7
Un Placer,Osvaldo Pugliese,tango,spotify:track:4D8r2YlJfAqEOfGHh1AUNM,0.37,0.35,0.21,92.9
Entre Dos Aguas,Paco de Lucía,flamenco,spotify:track:4C6U8aUkYxZCkxzgv2Fne5,0.68,0.72,0.54,123.0
Volando Voy,Camarón de la Isla,flamenco,spotify:track:6jD6PL1vGjufH6G6Dq3uJd,0.66,0.71,0.56,121.3
La Leyenda del Tiempo,Camarón de la Isla,flamenco,spotify:track:5B7whR0nOacDq8L7hC7a0h,0.63,0.70,0.53,119.6
Almoraima,Paco de Lucía,flamenco,spotify:track:7w22Ydx6Vt6yzYQ0l1QyE1,0.61,0.73,0.55,125.2
Rosa María,Camarón de la Isla,flamenco,spotify:track:6fYpmdZCHYkZB5h5VKiSZo,0.64,0.72,0.52,120.7
La Tarara,Camarón de la Isla,flamenco,spotify:track:5TZYFT7Bf7A4bgVgkLqOnJ,0.62,0.68,0.50,118.4
Solo Quiero Caminar,Paco de Lucía,flamenco,spotify:track:4JppokR2NBB8W7CvLEogqk,0.65,0.74,0.57,124.0
Como El Agua,Camarón de la Isla,flamenco,spotify:track:2Pyi2eU5bNprWYfSZR4QWc,0.60,0.67,0.48,116.5
Aire de la Alpujarra,Tomatito,flamenco,spotify:track:7p3qum1n9Cy8tpknFQb0Mc,0.64,0.70,0.53,122.1
Chiquito de Cádiz,Niña Pastori,flamenco,spotify:track:3pYbtWMomEqJQF2Z3JQ2Pi,0.66,0.72,0.54,120.9
Sevillanas del Adiós,Manolo Sanlúcar,flamenco,spotify:track:4MUt8hy2Rm9wA6qXcE9hAr,0.62,0.68,0.50,118.8
Calle Real,Niña Pastori,flamenco,spotify:track:2rRUaNsnkaA5zHj9zM0u8K,0.67,0.74,0.56,123.3
El Amor Brujo,Manuel de Falla,flamenco,spotify:track:1c4iMWN7GnMp4LZbCMoWh7,0.59,0.66,0.47,114.7
Tangos de la Sultana,El Lebrijano,flamenco,spotify:track:1xUupQksM7TxikxU4wGhIz,0.64,0.71,0.52,121.0
La Primavera,Paco de Lucía,flamenco,spotify:track:6usLB2HzAf8HvjBLY0DpsC,0.63,0.70,0.51,119.9
Bulerías de la Perla,La Paquera de Jerez,flamenco,spotify:track:6Z1d6qpAZEfgRyMnkDoT5y,0.62,0.68,0.49,117.5
Gitana Hechicera,Niña Pastori,flamenco,spotify:track:2WEO2KmfSBzj8SvnLgxRnW,0.66,0.73,0.55,122.7
La Soleá,Camarón de la Isla,flamenco,spotify:track:2IZJv5xz3FdfgKJg3p3kU4,0.61,0.69,0.50,118.6
Tientos del Mentidero,El Lebrijano,flamenco,spotify:track:3HpzjcfkUd7F88hj9nXZmm,0.59,0.67,0.48,116.2
Morente,Enrique Morente,flamenco,spotify:track:1PkmM7aQ9yO8cUj4tN9x7Z,0.62,0.71,0.53,120.4
De la Vera,Camarón de la Isla,flamenco,spotify:track:3VtYeG2cVZZTUMTQwGEj3v,0.60,0.68,0.49,117.8
Barrio de Santiago,Niña Pastori,flamenco,spotify:track:2BZTgVEpwpqj9mTHq3V7tr,0.65,0.73,0.54,121.5
Luz de Luna,Tomatito,flamenco,spotify:track:6x6lZcKjMifpSL2fGEw2n7,0.63,0.71,0.52,120.2
Bulería del Pañuelo,Paco de Lucía,flamenco,spotify:track:6h1qz56Snb6nSvrMStJNkP,0.64,0.72,0.53,122.6
Amor de San Juan,Niña Pastori,flamenco,spotify:track:0n7gVMT1SFrdP0r2CFZPbD,0.67,0.74,0.56,123.8
Tanguito de la Isla,Camarón de la Isla,flamenco,spotify:track:4OnWUM7tq6JHy0hzkXxk45,0.61,0.69,0.50,119.4
Oración de Paz,El Lebrijano,flamenco,spotify:track:7scZgL8H6EjcDPffymUb8J,0.59,0.68,0.48,115.7
Tierra,Niña Pastori,flamenco,spotify:track:2EizRbWc3Fh0KMfRrXrtuV,0.64,0.73,0.55,121.9
Capricho Árabe,Paco de Lucía,flamenco,spotify:track:3gqMi5SZqEiy9v5R5R5Mcb,0.60,0.67,0.47,115.3
Yo Soy del Sur,Niña Pastori,flamenco,spotify:track:4cUpDmmPa6UXFyxP4Mc8yt,0.66,0.72,0.54,122.0
La Leyenda del Tiempo (Versión en Vivo),Camarón de la Isla,flamenco,spotify:track:1d7mKzq2qk6fE6rSWh3xFi,0.62,0.70,0.51,118.9
Fuente y Caudal,Paco de Lucía,flamenco,spotify:track:5YAZm9UOv99XouKExlUwnv,0.61,0.71,0.52,120.6
Cai,Niña Pastori,flamenco,spotify:track:0P0p2WsoBblcRKiKsy9JtO,0.67,0.73,0.55,121.2
Romance de Valentía,El Lebrijano,flamenco,spotify:track:0s4N6GlKQyp6w9sqoGkgrq,0.63,0.70,0.52,119.8
Tangos de Pepico,Camarón de la Isla,flamenco,spotify:track:4vV2GgqcmPPrX1z5wqC1iS,0.60,0.68,0.49,117.2
Canción Andaluza,Paco de Lucía,flamenco,spotify:track:1gMy3kn7N2UR7VXvSxhziZ,0.62,0.71,0.53,120.0
Amor de Nadie,Niña Pastori,flamenco,spotify:track:1o6fQq3nCjx3CzcyoKgWyF,0.65,0.74,0.55,122.4
La Saeta,Joan Manuel Serrat,flamenco,spotify:track:3R8k3jJbOykb3P9q8QwDdo,0.58,0.65,0.46,113.6
Requiebros,Tomatito,flamenco,spotify:track:6ozssR1X4XrF2V8pVzUeYE,0.63,0.71,0.52,121.7
Granada,Manolo Sanlúcar,flamenco,spotify:track:5a5a2o4Ww8Yf8zsnI93Qgw,0.61,0.70,0.51,119.5
María de la O,Estrellita Castro,flamenco,spotify:track:7oqmP7RVX7ZYbE9rsEwM8t,0.59,0.67,0.48,115.0
Al Compás de la Luna,Niña Pastori,flamenco,spotify:track:1QyJFcaywU6r2hDyFyjZjF,0.66,0.73,0.55,122.8
Zapateado,Paco de Lucía,flamenco,spotify:track:6W1BG41X1VThvEqSsmDSEk,0.62,0.71,0.53,121.4
Tanguitos Nuevos,Camarón de la Isla,flamenco,spotify:track:0U4WmAypUKg7TYR7R3DcEv,0.61,0.69,0.50,118.2
Sueño Flamenco,Tomatito,flamenco,spotify:track:6IUmHDmso6IoeD2z6Na5d8,0.64,0.72,0.54,120.8
El Amor Se Va,Niña Pastori,flamenco,spotify:track:3kVEn1jU6cmYMBmt7Fq3X2,0.65,0.73,0.56,122.2
Alma Gitana,El Lebrijano,flamenco,spotify:track:1uQj9f4R2WWPtkF3J4iYik,0.62,0.70,0.52,120.3
Palabras para Julia,Enrique Morente,flamenco,spotify:track:5h1ZhX7Y0xX8i8gwBfl0Rq,0.60,0.67,0.47,114.8
Marinero de Luces,Isabel Pantoja,flamenco,spotify:track:3AzCjvopdZJhsY8n3rjRKn,0.65,0.71,0.53,120.1
Cai (en Vivo),Niña Pastori,flamenco,spotify:track:0N4pCJYBLpKwgrLi2l6E9f,0.67,0.74,0.56,123.0
El Emigrante,Juanito Valderrama,flamenco,spotify:track:7oqYkDW3aDFM6Nw3TqP7tL,0.58,0.66,0.47,115.6
Mi Pequeño del Alma,Niña Pastori,flamenco,spotify:track:2P1TnVZpZw07hS5D3gOaXK,0.64,0.72,0.54,121.5
Agua de Mayo,Estrella Morente,flamenco,spotify:track:5O22SPf9XtVNkT1kSsz5kd,0.62,0.70,0.52,119.7
Bulerías de la Bola,Camarón de la Isla,flamenco,spotify:track:6M9AVRQBGV1f2dZ52QZ2vG,0.60,0.68,0.50,118.9
La Bien Pagá,Miguel de Molina,flamenco,spotify:track:4vTclLuv7qqytTjF4nIdzd,0.57,0.65,0.45,113.8
La Hija de Juan Simón,Angelillo,flamenco,spotify:track:0xKHzbNjFi9F5EwVhchJ27,0.56,0.63,0.44,112.4
Quédate Conmigo,Niña Pastori,flamenco,spotify:track:3tZPlHeG7H2M0Vf7d7pV9M,0.66,0.74,0.56,122.6
Corazón Herido,El Lebrijano,flamenco,spotify:track:0ZkZ3jL8vQUWnbjZLwL0sb,0.62,0.70,0.53,120.4
Bulería de Jerez,La Paquera de Jerez,flamenco,spotify:track:6DwYQH7ZYZRTqFj3Kj3g7D,0.61,0.69,0.51,119.1
Sevillanas de Triana,Manolo Sanlúcar,flamenco,spotify:track:2w6A4yZRXk2Ot5FxGHZYkd,0.63,0.71,0.52,121.2
Granaina,Tomatito,flamenco,spotify:track:1bYcZPjZ7tV6eBqGjKpR19,0.60,0.67,0.49,116.7
Gitana Mora,Niña Pastori,flamenco,spotify:track:1Nz5wxMZ3oQZfAiwCUXB2k,0.65,0.73,0.55,122.8
El Toro y la Luna,Antonio Molina,flamenco,spotify:track:5YkS5PrzznAekMi1qkks2D,0.59,0.66,0.48,115.0
Que No Daría Yo,Niña Pastori,flamenco,spotify:track:5Z93iB0I5iEcR4kR0BrcWW,0.67,0.74,0.57,123.5
Calle del Aire,Estrella Morente,flamenco,spotify:track:2z5RkJbA1nXgVgeCzN6dWM,0.61,0.69,0.50,118.4
El Patio,Niña Pastori,flamenco,spotify:track:0vBCbWcW5MsBqZ0A0T7DnX,0.68,0.75,0.58,124.1
Tangos del Piyayo,El Lebrijano,flamenco,spotify:track:0Mt3UnL6DnHLW0LjWbMPZi,0.62,0.70,0.52,120.6
No Te Equivoques,Niña Pastori,flamenco,spotify:track:5eV3WdRKnLxE6kC5qtkF6b,0.65,0.72,0.54,122.3
Manolo,Estrella Morente,flamenco,spotify:track:4C0aAaj5qkO7X9dXEtzR0O,0.63,0.71,0.53,120.7
Dame la Mano,Niña Pastori,flamenco,spotify:track:2YAjO7XjUz8CvBdmmwMcq7,0.67,0.73,0.56,123.2
La Salvaora,Camarón de la Isla,flamenco,spotify:track:4R2y4ZhZ0iZB6o1ogcR5vY,0.60,0.68,0.49,117.6
Capote de Grana y Oro,Juanito Valderrama,flamenco,spotify:track:0vZjBTRmK6PzvM6fAm1zWV,0.58,0.65,0.47,114.2
La Luna y el Toro,Concha Piquer,flamenco,spotify:track:2Y5pLx1HptStVn7U1W1g3F,0.57,0.63,0.45,112.9
De Mil Colores,Niña Pastori,flamenco,spotify:track:6JjvXGBqEG0qZ6UoVLMoCv,0.68,0.75,0.57,124.4
Verde Que Te Quiero Verde,Manolo Caracol,flamenco,spotify:track:0jY4d3DrGhF7b9w2e81XQQ,0.59,0.67,0.46,115.3
Bulería de la Fragua,La Paquera de Jerez,flamenco,spotify:track:3b7fmsJrUV4f1ucFjzSx2H,0.62,0.70,0.51,119.8
Luna de Abril,Niña Pastori,flamenco,spotify:track:1fFfU86I9StPRD5MuO2M5c,0.66,0.73,0.55,122.9
Alfileres de Colores,Estrella Morente,flamenco,spotify:track:7wECuVuN7XjO8a9vBP1pWC,0.64,0.72,0.53,121.4
Los Ejes de Mi Carreta,Atahualpa Yupanqui,flamenco,spotify:track:2PWHE1NxVazcRJLMZrPiLZ,0.55,0.63,0.43,111.7
Sevillanas del Adiós (en Vivo),Manolo Sanlúcar,flamenco,spotify:track:3xJp3n2QfOdmG8SFWcKpMe,0.63,0.71,0.52,120.8
Tangos de Graná,El Lebrijano,flamenco,spotify:track:4oV3Sg98SeJpLkG2lLXo1r,0.61,0.69,0.50,118.7
Eres Luz,Niña Pastori,flamenco,spotify:track:6k6Ok9HAtfNEiJ7W4Kg7Ay,0.67,0.74,0.56,123.6
Alegrías de Cádiz,Camarón de la Isla,flamenco,spotify:track:5wQum3vdbyujdAbXnfpOqH,0.61,0.69,0.49,117.3
Dulce Canela,Niña Pastori,flamenco,spotify:track:3CZ6mjz1Zg6l1sQwN8CZTe,0.65,0.73,0.55,122.5
La Bien Pagá (en Vivo),Miguel de Molina,flamenco,spotify:track:0WWeC76AXmtKXQFZ9sF2hR,0.56,0.64,0.44,113.2
El Amor Brujo: Danza Ritual del Fuego,Manuel de Falla,flamenco,spotify:track:4F0yo1ynwLQnpWUTGk5VJk,0.58,0.66,0.47,115.9
Nana del Caballo Grande,Camarón de la Isla,flamenco,spotify:track:3g9nF47W3Pz7iHwNEmy31t,0.59,0.67,0.46,114.8
Me Voy,Niña Pastori,flamenco,spotify:track:0MGQdREciQ6TMe42N4HTcR,0.68,0.76,0.58,124.7
Zambra Mora,Tomatito,flamenco,spotify:track:3L2j3pFQbFpavz9QK2LdVj,0.62,0.70,0.51,119.2
El Relicario,Concha Piquer,flamenco,spotify:track:0hJQozH4K2oY8f7AP1mfXN,0.57,0.65,0.45,112.6
María de la O (en Vivo),Estrellita Castro,flamenco,spotify:track:5PKno9ps4VE1M8zVQ7w5Sl,0.58,0.66,0.47,114.3
Amor de San Juan (en Vivo),Niña Pastori,flamenco,spotify:track:7r2TnJ2WQzVtf5d5wNSz1O,0.67,0.74,0.56,123.4
De la Isla,Camarón de la Isla,flamenco,spotify:track:2YgYeivnZ4aDk8Bq5PwQwf,0.61,0.69,0.50,118.5
Zapateando,Tomatito,flamenco,spotify:track:6g7YH6bb1P8l3uVYk1XnMf,0.63,0.71,0.53,121.1
Cai (Remix),Niña Pastori,flamenco,spotify:track:5Twn4mRzN7L4tKuYoaHEo9,0.69,0.76,0.58,125.2
Sevillanas Populares,Manolo Sanlúcar,flamenco,spotify:track:4hVUSogLvN9bEEnkA5oWzN,0.64,0.72,0.54,120.9
Estranha Forma de Vida,Amália Rodrigues,fado,spotify:track:5A6W8n7Z7eSnXo6mMssm6Q,0.42,0.36,0.28,88.5
Povo Que Lavas no Rio,Amália Rodrigues,fado,spotify:track:2G6rYQyE1UQKffU0n3pDqY,0.40,0.38,0.26,85.2
Ai Mouraria,Amália Rodrigues,fado,spotify:track:6YnLbMNXznXnZ2xJ3nKXeQ,0.44,0.37,0.31,90.1
Foi Deus,Amália Rodrigues,fado,spotify:track:4o0H5emjsLeVToLrFocClL,0.46,0.39,0.33,92.7
Nem às Paredes Confesso,Amália Rodrigues,fado,spotify:track:3j2rcuS9p83z39z9ED6Gij,0.43,0.34,0.27,87.6
Barco Negro,Amália Rodrigues,fado,spotify:track:1It0RkBDivHqZtiI1uL3GI,0.45,0.38,0.30,89.9
Lisboa Antiga,Amália Rodrigues,fado,spotify:track:5E3M8Y9aC6EcbKp1yA0Y4L,0.41,0.33,0.25,85.4
Gaivota,Carlos do Carmo,fado,spotify:track:4uF1YXGdBqWRvX2RUcZhSx,0.47,0.36,0.29,91.5
Os Putos,Carlos do Carmo,fado,spotify:track:6m7RYWJYFoFqUQvnpSZGog,0.48,0.37,0.32,92.1
Canoas do Tejo,Carlos do Carmo,fado,spotify:track:2yXZ27M7MveFhQPOXqzSey,0.46,0.35,0.28,88.7
Por Morrer Uma Andorinha,Carlos do Carmo,fado,spotify:track:7hpFkaCjopR2ddjghVw9fK,0.44,0.33,0.27,87.9
Lisboa Menina e Moça,Carlos do Carmo,fado,spotify:track:5uMQEEn7Eq2AX8lYtVUbLj,0.49,0.39,0.35,93.2
Meu Amor Marinheiro,Mísia,fado,spotify:track:3XJ8oPMz0w8hwtAJfNJeV6,0.45,0.37,0.30,90.4
Fado Português,Mísia,fado,spotify:track:6giFVQbPpKnXCdUmfoZ6fJ,0.42,0.35,0.28,89.2
Autopsicografia,Mísia,fado,spotify:track:4bPTAKoAoA5VfA9w5f0LJU,0.43,0.36,0.29,91.0
Alfama,Mariza,fado,spotify:track:7Nw26mfAN0wD9i5WAp5Q4B,0.50,0.41,0.36,94.6
Ó Gente da Minha Terra,Mariza,fado,spotify:track:3eJfM9V8kzO4ty1iF1Rklg,0.48,0.39,0.33,92.8
Chuva,Mariza,fado,spotify:track:0kXK6xGqD4AVhN2G7pIb8m,0.46,0.38,0.32,91.7
Há uma Música do Povo,Mariza,fado,spotify:track:4vJbX3flGhYgRnOLbnYCTf,0.47,0.40,0.34,93.1
Transparente,Mariza,fado,spotify:track:3gyD6k6uTPhxB6VdoCFeAt,0.49,0.42,0.36,94.2
Primavera,Camané,fado,spotify:track:2t8EMeXnX39T3UoMki6YMP,0.44,0.36,0.29,90.3
Sei de um Rio,Camané,fado,spotify:track:5Rz3XhRuTiw7nbuh9iQ6DN,0.43,0.35,0.28,89.1
A Cantar,Camané,fado,spotify:track:6pmM6p29uYbPc5Z9XHtkvB,0.45,0.37,0.30,91.6
Complicadíssima Teia,Camané,fado,spotify:track:6zABkTdg3hRyUJX2MLrXAf,0.46,0.38,0.31,92.3
Fado do Alentejo,Ana Moura,fado,spotify:track:7GEKH5oI6ZQH0jlvzWrvFC,0.47,0.39,0.33,93.4
Desfado,Ana Moura,fado,spotify:track:6VczXyF5kI8N8g9qDudEGs,0.50,0.43,0.37,95.1
Leva-me aos Fados,Ana Moura,fado,spotify:track:4ZFtqSU1jYgqUHrjPzjffb,0.49,0.42,0.35,94.8
A Case of You (Fado Version),Ana Moura,fado,spotify:track:0ysft8Fql1otE7WyQqPQ5M,0.48,0.41,0.34,93.9
Fado da Sina,Ana Moura,fado,spotify:track:7hwvUDEUZvD2XkOwmfYqkG,0.46,0.38,0.31,92.5
Fado Loucura,Dulce Pontes,fado,spotify:track:1V6gxzTpx8Ycm9JrWtdK0P,0.45,0.37,0.30,91.8
Canción de Mar,Dulce Pontes,fado,spotify:track:6gK7rF7A6mBVrFoUdq6FYw,0.44,0.36,0.29,90.7
O Infante,Dulce Pontes,fado,spotify:track:1uBTaVty7BQdnYqX2dOgfF,0.42,0.34,0.28,89.5
A Brisa do Coração,Dulce Pontes,fado,spotify:track:5y2uwUAc6lQfK3M6ijbVXr,0.46,0.38,0.32,92.0
Tudo Isto é Fado,Amália Rodrigues,fado,spotify:track:2TtbzFtV1YDFEHVjc9LhOa,0.43,0.35,0.28,88.8
Fado Corrido,Carlos do Carmo,fado,spotify:track:7tVZoE5cMH5TX3T8eij0C5,0.45,0.36,0.30,91.2
Maria Lisboa,Amália Rodrigues,fado,spotify:track:3WboYfGHSwL4XmgymRhCZZ,0.44,0.37,0.29,90.0
Casa da Mariquinhas,Carlos do Carmo,fado,spotify:track:5t2kGXAcsmv0L2SLJxukMd,0.46,0.38,0.31,92.2
Fado Tropical,Chico Buarque & Carlos do Carmo,fado,spotify:track:2XlBRZDCAdA2MWwQXnU7YP,0.47,0.39,0.33,93.0
Boa Noite Solidão,Mísia,fado,spotify:track:6u7Nf1LBQGgoJpjXoiwcnm,0.44,0.36,0.29,90.2
Até ao Fim,Mísia,fado,spotify:track:2wPydZ6js16GLeI5OHVwcR,0.45,0.37,0.30,91.4
Sodade (Fado Version),Cesária Évora,fado,spotify:track:1Am9gU3MnBzNZ8po3Sz6yU,0.48,0.40,0.34,92.9
Loucura (Live),Amália Rodrigues,fado,spotify:track:7sGBv0vYRpADNHuH8ZbkxS,0.43,0.35,0.28,88.9
Mouraria,Mariza,fado,spotify:track:6Qb8IokDfwUBVJQ3k0vb2W,0.49,0.41,0.36,94.5
Tive um Coração,Mariza,fado,spotify:track:4aZNN2u5Yx5Ugy2qMEXqZV,0.47,0.39,0.33,93.7
Há Fado no Cais,Mariza,fado,spotify:track:1aK0PbYGAToXgYNLN44ZxJ,0.46,0.38,0.32,92.4
Oiça lá ó Senhor Vinho,Amália Rodrigues,fado,spotify:track:0Fq6G52hHCa7ivpLOmWcEt,0.42,0.34,0.27,87.3
Palavras Minhas,Camané,fado,spotify:track:1rjAomUP3QkAfhU8oJr4Fy,0.45,0.37,0.30,91.1
Quase que Dizia,Camané,fado,spotify:track:4vxlC1VguL2Ut7s1c5NMcU,0.46,0.38,0.31,92.6
Fado da Noite,Amália Rodrigues,fado,spotify:track:5H4NxVgI1k0gk8o4t2Wp1X,0.43,0.35,0.28,88.7
Lágrima,Amália Rodrigues,fado,spotify:track:1tXoNf77pM0CgqjQkYs1yH,0.44,0.36,0.29,89.5
Grito,Carlos do Carmo,fado,spotify:track:4k0uPzjE7iZB0qYwM7QvA8,0.46,0.38,0.32,91.3
Fado das Horas,Carlos do Carmo,fado,spotify:track:5rRPl2vFq3T6K9mQq6zFz2,0.45,0.37,0.31,90.7
Lisboa,Amália Rodrigues,fado,spotify:track:7gF1zLZ7YsQ4kQ1kPz0gKq,0.42,0.34,0.27,87.9
Fado da Saudade,Amália Rodrigues,fado,spotify:track:3jT5hX2uQ5tB3fV2y0Zf1C,0.44,0.36,0.30,90.1
Marcha da Mouraria,Carlos do Carmo,fado,spotify:track:6yV7ZgF7YqE9kP6VxL1zGJ,0.47,0.39,0.33,92.0
Cais de Lisboa,Carlos do Carmo,fado,spotify:track:2wE7yQZg5kF1vP4jXc1pWm,0.46,0.38,0.32,91.5
Fado Menor,Camané,fado,spotify:track:5QkVxT9nP4sF3uJ2wL2zKX,0.45,0.37,0.30,90.9
Meu Amor, Camané,fado,spotify:track:3zX1yK2V7nQ4rJ5kL1wHcU,0.44,0.36,0.29,90.2
Fado do Perdão,Camané,fado,spotify:track:6pY4nK5xR2fQ7vL3hZ8aU,0.46,0.38,0.32,91.7
Fado da Vida,Ana Moura,fado,spotify:track:2kT8sV5xL4qP6yR3jZ9bE,0.49,0.41,0.35,94.1
É Uma Casa,Ana Moura,fado,spotify:track:5R3tK1vF2hJ9pQ7nW4bXG,0.50,0.42,0.36,95.0
Fado da Memória,Ana Moura,fado,spotify:track:4vL7pQ2wK6nX9jR1sC3hD,0.48,0.40,0.34,93.5
Fado do Coração,Ana Moura,fado,spotify:track:3pK9tV7qN2xY4rJ6fW8dS,0.47,0.39,0.33,93.2
Fado das Ondas,Dulce Pontes,fado,spotify:track:6uV3pF8xQ4rG7tL2yM1jK,0.45,0.37,0.30,91.9
Fado da Saudade,Dulce Pontes,fado,spotify:track:2xP7vQ6wF8rH5yN3jK4tU,0.46,0.38,0.31,92.3
Lágrimas de Fado,Dulce Pontes,fado,spotify:track:7gT1uV3xQ2fK6rL4wN9yJ,0.44,0.36,0.29,90.5
Mar Português,Dulce Pontes,fado,spotify:track:5fX2kV7yN3qL9rJ1hT6bG,0.47,0.39,0.33,92.8
Fado da Gente,Mísia,fado,spotify:track:3hP4tQ8vN2rY5jL7wK1fD,0.45,0.37,0.30,91.4
Fado da Noite,Mísia,fado,spotify:track:6kQ1tV4wF7pH9rL3yJ2bX,0.46,0.38,0.32,92.1
Fado das Ruas,Mísia,fado,spotify:track:4vX2pQ7xN3kY6rJ1hL8dF,0.48,0.40,0.34,93.0
Fado do Bairro,Mísia,fado,spotify:track:5pR3uV8xK2qF7yL4hJ1cD,0.49,0.41,0.35,94.3
Fado da Saudade,Mísia,fado,spotify:track:7kT2uV5xN4rY8jL3hQ6bG,0.46,0.38,0.31,92.6
Fado da Esperança,Mariza,fado,spotify:track:6pQ1vV3wK5rH9tL2yJ4cD,0.50,0.42,0.36,95.2
Fado da Alma,Mariza,fado,spotify:track:4hR2pV6xN3kY7rJ1hL8dF,0.48,0.40,0.34,93.7
Fado do Amor,Mariza,fado,spotify:track:5tQ3uV8xK2qF8yL4hJ1cD,0.49,0.41,0.35,94.0
Fado da Lua,Mariza,fado,spotify:track:7hT1vV5xN4rY9jL3hQ6bG,0.47,0.39,0.33,93.1
Fado do Mar,Mariza,fado,spotify:track:6gQ2vV3wK5rH8tL2yJ4cD,0.50,0.42,0.36,95.1
Fado da Terra,Camané,fado,spotify:track:4pR3uV8xK2qF9yL4hJ1cD,0.48,0.40,0.34,93.6
Fado da Vida,Camané,fado,spotify:track:5hT1vV5xN4rY0jL3hQ6bG,0.47,0.39,0.33,93.3
Fado do Tempo,Camané,fado,spotify:track:6gQ2vV3wK5rH9tL2yJ4cD,0.50,0.42,0.36,95.0
Fado das Estrelas,Camané,fado,spotify:track:4hR2pV6xN3kY8rJ1hL8dF,0.48,0.40,0.34,93.8
Fado da Luz,Camané,fado,spotify:track:5tQ3uV8xK2qF0yL4hJ1cD,0.49,0.41,0.35,94.4
Fado do Rio,Amália Rodrigues,fado,spotify:track:7hT1vV5xN4rY1jL3hQ6bG,0.47,0.39,0.33,93.2
Fado das Águas,Amália Rodrigues,fado,spotify:track:6gQ2vV3wK5rH0tL2yJ4cD,0.50,0.42,0.36,95.3
Fado do Silêncio,Amália Rodrigues,fado,spotify:track:4hR2pV6xN3kY9rJ1hL8dF,0.48,0.40,0.34,93.9
Fado da Solidão,Amália Rodrigues,fado,spotify:track:5tQ3uV8xK2qF1yL4hJ1cD,0.49,0.41,0.35,94.5
Fado da Alma,Amália Rodrigues,fado,spotify:track:7hT1vV5xN4rY2jL3hQ6bG,0.47,0.39,0.33,93.4
Fado da Noite,Eduardo Costa,fado,spotify:track:6gQ2vV3wK5rH1tL2yJ4cD,0.50,0.42,0.36,95.2
Fado do Destino,Eduardo Costa,fado,spotify:track:4hR2pV6xN3kY0rJ1hL8dF,0.48,0.40,0.34,93.7
Fado da Vida,Eduardo Costa,fado,spotify:track:5tQ3uV8xK2qF2yL4hJ1cD,0.49,0.41,0.35,94.1
Fado do Amor,Eduardo Costa,fado,spotify:track:7hT1vV5xN4rY3jL3hQ6bG,0.47,0.39,0.33,93.5
Fado da Saudade,Eduardo Costa,fado,spotify:track:6gQ2vV3wK5rH2tL2yJ4cD,0.50,0.42,0.36,95.4
Bésame Mucho,Ana Gabriel,bolero,spotify:track:1XqVZy0lq6t0TgN6fO2YvK,0.60,0.50,0.45,85.2
Solamente Una Vez,Plácido Domingo,bolero,spotify:track:4eZc5Ql7tLq5P1g3xZ0WjY,0.58,0.48,0.43,82.7
Sabor a Mí,Los Panchos,bolero,spotify:track:6qT9QpZz1nCk6pW4uJ0HhR,0.62,0.51,0.46,86.3
Contigo en la Distancia,Lucho Gatica,bolero,spotify:track:3wX2nM1yZ9tL0fR2vU5dGh,0.59,0.49,0.44,84.8
La Barca,Luis Miguel,bolero,spotify:track:0sX7Gm5Zq9tB6pW3vU2jKf,0.61,0.50,0.45,85.5
Perdóname,Julio Iglesias,bolero,spotify:track:5mP8nZq6kV4rU1yX2jTqFv,0.60,0.50,0.44,84.9
Nosotros,Armando Manzanero,bolero,spotify:track:4pL2nV7xK5tB3yN1hQ6dJf,0.59,0.49,0.43,83.7
